t,w_x,w_y,w_z,phi,theta,psi,x,y,z,v_x,v_y,v_z
269.0816939,0.001074336,-0.000425137,1.070173946,0.00051171,-1.569862705,186.2499534,-8.47710026,7240.461738,8.043175358,-0.061875068,53.81614918,0.061113957
269.1777259,0.001080801,-0.000343756,1.070443755,0.000574293,-1.569953192,186.3527373,-8.483042764,7245.630733,8.049045239,-0.061885484,53.83535557,0.061130964
269.2737579,0.001082067,-0.000262142,1.070713565,0.000649386,-1.570029973,186.4555471,-8.48898636,7250.801573,8.054916632,-0.06189724,53.85456196,0.061146438
269.3697899,0.001078119,-0.000180607,1.070983374,0.000734528,-1.570091234,186.5583827,-8.494931174,7255.974257,8.060789385,-0.061910549,53.87376836,0.061160645
269.4658219,0.001068967,-9.95E-05,1.071253185,0.000827129,-1.57013566,186.6612443,-8.500877342,7261.148786,8.066663386,-0.061925569,53.89297475,0.061173863
269.561854,0.001054642,-1.90E-05,1.071522996,0.000924478,-1.570162431,186.7641318,-8.506825016,7266.325159,8.072538558,-0.061942408,53.91218114,0.061186388
269.657886,0.001035197,6.04E-05,1.071792807,0.001023736,-1.570171225,186.8670452,-8.512774359,7271.503376,8.078414866,-0.061961122,53.93138753,0.061198528
269.753918,0.001010712,0.000138575,1.072062618,0.001121939,-1.570162217,186.9699845,-8.518725546,7276.683438,8.084292309,-0.061981718,53.95059392,0.061210607
269.84995,0.000981286,0.000215119,1.072332431,0.001215999,-1.570136078,187.0729497,-8.524678766,7281.865344,8.090170927,-0.062004149,53.9698003,0.06122296
269.945982,0.000947046,0.000289769,1.072602243,0.001302702,-1.570093977,187.1759409,-8.530634218,7287.049095,8.096050798,-0.062028317,53.98900669,0.061235941
270.042014,0.000908136,0.000362234,1.072872056,0.001378724,-1.570037564,187.2789579,-8.536592114,7292.23469,8.101932033,-0.062054074,54.00821307,0.061249913
270.138046,0.00086469,0.000432256,1.073141869,0.001441813,-1.569968366,187.3820009,-8.54255254,7297.422129,8.107814657,-0.062081248,54.02741944,0.061265157
270.234078,0.000816856,0.000499561,1.073411682,0.001490457,-1.569889179,187.4850698,-8.548515584,7302.611413,8.113698785,-0.062109523,54.04662582,0.061281845
270.33011,0.000764818,0.000563868,1.073681495,0.001523268,-1.56980332,187.5881646,-8.554481362,7307.802541,8.119584605,-0.062138546,54.06583219,0.061300114
270.426142,0.00070877,0.000624915,1.073951309,0.001539349,-1.569713957,187.6912853,-8.560449956,7312.995514,8.125472295,-0.062167978,54.08503856,0.06132005
270.5221741,0.000648923,0.000682457,1.074221122,0.00153829,-1.569624115,187.794432,-8.566421411,7318.190331,8.131362021,-0.062197498,54.10424493,0.061341692
270.6182061,0.000585502,0.000736266,1.074490935,0.00152017,-1.569536672,187.8976045,-8.572395735,7323.386993,8.137253938,-0.062226798,54.12345129,0.061365025
270.7142381,0.000518747,0.000786135,1.074760749,0.00148556,-1.569454363,188.0008031,-8.578372903,7328.585499,8.143148191,-0.062255588,54.14265766,0.061389986
270.8102701,0.00044891,0.000831873,1.075030562,0.001435519,-1.569379777,188.1040275,-8.584352851,7333.78585,8.149044913,-0.062283593,54.16186402,0.061416461
270.9063021,0.00037626,0.000873306,1.075300375,0.001371594,-1.569315356,188.2072779,-8.590335482,7338.988045,8.154944227,-0.062310551,54.18107038,0.061444288
271.0023341,0.000301078,0.00091028,1.075570188,0.001295823,-1.569263401,188.3105543,-8.596320661,7344.192084,8.160846243,-0.062336221,54.20027675,0.06147325
271.0983661,0.000223662,0.000942658,1.07584,0.001210733,-1.569226062,188.4138565,-8.602308218,7349.397968,8.166751063,-0.062360372,54.21948311,0.061503086
271.1943981,0.000144323,0.000970322,1.076109812,0.001119335,-1.569205349,188.5171847,-8.608297947,7354.605696,8.172658776,-0.062382793,54.23868948,0.061533479
271.2904301,6.33E-05,0.000993175,1.076379624,0.001024074,-1.569202662,188.6205388,-8.614289765,7359.815268,8.178569414,-0.062403319,54.25789584,0.06156414
271.3864622,-1.90E-05,0.001011117,1.076649435,0.000928113,-1.569218036,188.7239188,-8.620283531,7365.026686,8.184482959,-0.062421961,54.27710221,0.061594707
271.4824942,-0.000102302,0.001024058,1.076919246,0.000835223,-1.569251004,188.8273247,-8.626279007,7370.239947,8.190399385,-0.062438809,54.29630858,0.061624782
271.5785262,-0.000186296,0.001031932,1.077189056,0.000748788,-1.569300743,188.9307565,-8.632275987,7375.455053,8.196318642,-0.062453983,54.31551496,0.061654012
271.6745582,-0.000270632,0.001034694,1.077458866,0.000671803,-1.569366069,189.0342142,-8.638274295,7380.672003,8.202240651,-0.062467644,54.33472133,0.061682085
271.7705902,-0.000354982,0.001032325,1.077728676,0.000606878,-1.569445442,189.1376978,-8.644273789,7385.890798,8.208165312,-0.062479984,54.35392771,0.061708732
271.8666222,-0.000439021,0.001024828,1.077998485,0.000556236,-1.569536963,189.2412073,-8.65027436,7391.111437,8.214092495,-0.062491232,54.3731341,0.061733723
271.9626542,-0.000522426,0.001012229,1.078268293,0.000521714,-1.569638374,189.3447426,-8.656275929,7396.333921,8.220022046,-0.062501649,54.39234048,0.061756875
272.0586862,-0.000604879,0.000994578,1.078538101,0.000504761,-1.569747061,189.4483039,-8.66227845,7401.558249,8.225953788,-0.062511536,54.41154687,0.061778045
272.1547182,-0.000686062,0.000971947,1.078807909,0.00050644,-1.569860049,189.551891,-8.668281912,7406.784421,8.231887513,-0.062521224,54.43075326,0.06179713
272.2507503,-0.00076566,0.000944432,1.079077717,0.000527426,-1.569974008,189.655504,-8.674286331,7412.012438,8.237822993,-0.062531083,54.44995965,0.061814074
272.3467823,-0.000843361,0.000912153,1.079347524,0.000568009,-1.570085247,189.759143,-8.680291759,7417.242299,8.243759971,-0.062541516,54.46916605,0.061828858
272.4428143,-0.00091886,0.000875249,1.079617331,0.000628123,-1.570189843,189.8628078,-8.686298272,7422.474005,8.249698183,-0.062552953,54.48837244,0.061841507
272.5388463,-0.000991893,0.00083384,1.079887138,0.000707132,-1.57028516,189.9664985,-8.69230593,7427.707555,8.255637568,-0.062565733,54.50757884,0.06185212
272.6348783,-0.001062159,0.000788075,1.080156945,0.000802742,-1.570368082,190.0702152,-8.698314899,7432.94295,8.261577944,-0.062580196,54.52678523,0.061860996
272.7309103,-0.001129362,0.00073813,1.080426752,0.000912289,-1.570435617,190.1739577,-8.704325382,7438.180189,8.26751911,-0.062596645,54.54599163,0.061868474
272.8269423,-0.001193221,0.000684194,1.080696558,0.001032993,-1.570485327,190.2777262,-8.710337586,7443.419272,8.273460913,-0.062615325,54.56519802,0.061874901
272.9229743,-0.001253479,0.000626471,1.080966365,0.001161956,-1.570515325,190.3815206,-8.716351725,7448.6602,8.279403244,-0.062636417,54.58440441,0.061880632
273.0190063,-0.001309892,0.00056518,1.081236172,0.001296162,-1.570524273,190.4853409,-8.722368017,7453.902973,8.285346043,-0.062660046,54.60361079,0.061886034
273.1150383,-0.00136224,0.000500556,1.08150598,0.001432481,-1.570511387,190.5891871,-8.728386686,7459.147589,8.291289293,-0.062686274,54.62281718,0.06189148
273.2110704,-0.00141032,0.000432845,1.081775788,0.001567663,-1.570476433,190.6930592,-8.734407964,7464.394051,8.297233028,-0.062715101,54.64202356,0.061897354
273.3071024,-0.001453948,0.000362312,1.082045596,0.001698343,-1.57041973,190.7969572,-8.740432087,7469.642356,8.303177326,-0.06274647,54.66122993,0.061904048
273.4031344,-0.001492958,0.000289235,1.082315404,0.001821039,-1.570342144,190.9008811,-8.746459296,7474.892506,8.30912231,-0.062780262,54.68043631,0.061911962
273.4991664,-0.001527204,0.000213905,1.082585214,0.001932152,-1.570245098,191.0048309,-8.752489838,7480.144501,8.315068154,-0.062816296,54.69964267,0.061921509
273.5951984,-0.001556559,0.000136631,1.082855023,0.002027964,-1.570130563,191.1088067,-8.758523969,7485.39834,8.321015074,-0.062854333,54.71884903,0.061933106
273.6912304,-0.001580918,5.77E-05,1.083124834,0.002105281,-1.570000537,191.2128083,-8.764561856,7490.654023,8.326963244,-0.062894112,54.73805539,0.061947139
273.7872624,-0.001600179,-2.26E-05,1.083394645,0.002162321,-1.569857765,191.3168359,-8.770603554,7495.911551,8.332912822,-0.062935264,54.75726174,0.061963833
273.8832944,-0.001614244,-0.000103932,1.083664456,0.002197312,-1.569706436,191.4208893,-8.776649204,7501.170923,8.338864142,-0.062977278,54.77646809,0.061983355
273.9793264,-0.001623039,-0.000185981,1.083934269,0.002209028,-1.569550587,191.5249688,-8.7826989,7506.432139,8.344817517,-0.063019668,54.79567443,0.062005809
274.0753585,-0.001626513,-0.000268411,1.084204082,0.002196814,-1.569394074,191.6290741,-8.788752688,7511.6952,8.350773249,-0.063061968,54.81488077,0.062031238
274.1713905,-0.00162464,-0.000350899,1.084473896,0.002160579,-1.569240579,191.7332054,-8.794810565,7516.960106,8.356731619,-0.063103732,54.8340871,0.062059622
274.2674225,-0.001617421,-0.000433122,1.08474371,0.002100801,-1.569093602,191.8373627,-8.800872476,7522.226856,8.362692889,-0.063144541,54.85329344,0.06209088
274.3634545,-0.001604879,-0.00051476,1.085013525,0.002018524,-1.568956467,191.9415459,-8.806938321,7527.49545,8.368657306,-0.063183993,54.87249977,0.062124868
274.4594865,-0.001587063,-0.000595496,1.085283341,0.00191536,-1.568832321,192.0457551,-8.813007948,7532.765889,8.374625099,-0.063221711,54.8917061,0.062161379
274.5555185,-0.001564045,-0.000675017,1.085553157,0.001793487,-1.568724131,192.1499903,-8.819081158,7538.038172,8.380596477,-0.063257341,54.91091243,0.062200146
274.6515505,-0.001535923,-0.000753011,1.085822974,0.001655651,-1.568634687,192.2542514,-8.825157701,7543.312299,8.386571634,-0.063290548,54.93011876,0.062240838
274.7475825,-0.00150282,-0.000829171,1.086092791,0.001505164,-1.568566601,192.3585384,-8.831237279,7548.588271,8.392550745,-0.063321022,54.94932509,0.062283063
274.8436145,-0.001464882,-0.000903189,1.086362609,0.001345905,-1.568522308,192.4628514,-8.837319545,7553.866088,8.398533968,-0.063348474,54.96853143,0.062326367
274.9396465,-0.001422249,-0.000974799,1.086632427,0.001181129,-1.568503561,192.5671903,-8.843404299,7559.145748,8.404521385,-0.063372677,54.98773776,0.062370317
275.0356786,-0.001375065,-0.001043727,1.086902246,0.001014597,-1.568510374,192.6715551,-8.849491319,7564.427254,8.410512995,-0.063393629,55.0069441,0.062414421
275.1317106,-0.001323513,-0.00110967,1.087172065,0.00085102,-1.568542137,192.7759459,-8.855580214,7569.710603,8.416508782,-0.063411427,55.02615045,0.062458128
275.2277426,-0.001267789,-0.001172346,1.087441884,0.000694655,-1.568597837,192.8803625,-8.861670634,7574.995797,8.422508696,-0.063426214,55.0453568,0.062500936
275.3237746,-0.001208108,-0.001231493,1.087711702,0.000549303,-1.568676062,192.984805,-8.867762268,7580.282836,8.428512651,-0.063438175,55.06456315,0.062542392
275.4198066,-0.001144697,-0.001286868,1.087981521,0.000418306,-1.568774998,193.0892734,-8.873854845,7585.571719,8.434520524,-0.063447541,55.08376951,0.062582098
275.5158386,-0.001077799,-0.001338249,1.08825134,0.000304551,-1.568892432,193.1937676,-8.879948134,7590.862446,8.440532155,-0.063454586,55.10297587,0.062619703
275.6118706,-0.001007672,-0.00138543,1.088521159,0.000210467,-1.569025751,193.2982877,-8.886041946,7596.155018,8.446547349,-0.063459628,55.12218224,0.06265491
275.7079026,-0.000934591,-0.001428229,1.088790977,0.000138028,-1.569171941,193.4028337,-8.892136128,7601.449434,8.452565873,-0.063463032,55.14138862,0.062687469
275.8039346,-0.000858843,-0.001466481,1.089060795,8.87E-05,-1.569327587,193.5074055,-8.898230571,7606.745695,8.45858746,-0.063465203,55.160595,0.062717183
275.8999667,-0.000780733,-0.001500041,1.089330612,6.37E-05,-1.569488875,193.6120032,-8.904325204,7612.0438,8.464611804,-0.063466594,55.17980138,0.062743907
275.9959987,-0.000700579,-0.001528784,1.089600429,6.35E-05,-1.56965159,193.7166267,-8.910419995,7617.343749,8.470638565,-0.063467699,55.19900777,0.062767544
276.0920307,-0.000618716,-0.001552604,1.089870246,8.82E-05,-1.569811115,193.8212762,-8.916514954,7622.645543,8.476667366,-0.06346906,55.21821416,0.06278805
276.1880627,-0.000535451,-0.001571416,1.090140061,0.00013775,-1.569963458,193.9259515,-8.922610083,7627.949182,8.482697951,-0.063471185,55.23742056,0.062805427
276.2840947,-0.000451082,-0.001585136,1.090409877,0.000210484,-1.570105614,194.0306528,-8.928705443,7633.254664,8.488730172,-0.06347449,55.25662695,0.062819882
276.3801267,-0.000365961,-0.001593686,1.090679691,0.00030345,-1.570233888,194.1353799,-8.934801218,7638.561992,8.494763696,-0.0634794,55.27583335,0.062831759
276.4761587,-0.000280442,-0.001597014,1.090949505,0.00041362,-1.570345162,194.240133,-8.940897599,7643.871163,8.500798238,-0.063486277,55.29503975,0.062841413
276.5721907,-0.000194871,-0.001595089,1.091219318,0.000537879,-1.57043691,194.344912,-8.946994791,7649.182179,8.506833566,-0.063495419,55.31424615,0.062849211
276.6682227,-0.000109588,-0.001587908,1.091489131,0.000673027,-1.570507198,194.4497169,-8.953093008,7654.49504,8.512869495,-0.063507061,55.33345255,0.06285553
276.7642548,-2.49E-05,-0.001575491,1.091758942,0.000815778,-1.570554683,194.5545477,-8.959192478,7659.809745,8.518905893,-0.063521375,55.35265894,0.062860758
276.8602868,5.88E-05,-0.001557882,1.092028753,0.00096276,-1.570578615,194.6594044,-8.965293436,7665.126294,8.524942676,-0.063538466,55.37186534,0.062865295
276.9563188,0.000141169,-0.001535149,1.092298564,0.001110515,-1.570578834,194.764287,-8.97139613,7670.444688,8.530979812,-0.063558379,55.39107173,0.062869551
277.0523508,0.000221965,-0.001507387,1.092568373,0.001255501,-1.570555772,194.8691956,-8.977500817,7675.764926,8.537017317,-0.063581091,55.41027812,0.062873948
277.1483828,0.000300829,-0.001474713,1.092838182,0.001394089,-1.570510456,194.97413,-8.983607767,7681.087009,8.54305526,-0.063606517,55.4294845,0.062878917
277.2444148,0.000377449,-0.001437269,1.093107991,0.001522563,-1.570444499,195.0790904,-8.989717259,7686.410936,8.549093759,-0.06363451,55.44869088,0.062884903
277.3404468,0.000451513,-0.001395222,1.093377799,0.001637125,-1.570360111,195.1840767,-8.995829584,7691.736707,8.555132982,-0.063664855,55.46789726,0.06289236
277.4364788,0.000522737,-0.001348738,1.093647607,0.001734531,-1.570259582,195.2890888,-9.001944963,7697.064323,8.561173056,-0.063697304,55.48710363,0.062901698
277.5325108,0.000590852,-0.001297968,1.093917414,0.001813257,-1.57014567,195.3941269,-9.008063491,7702.393783,8.567214068,-0.063731505,55.50631,0.062913137
277.6285428,0.000655559,-0.001243113,1.094187221,0.001871825,-1.570022452,195.4991909,-9.014185336,7707.725088,8.573256286,-0.063767005,55.52551637,0.062926855
277.7245749,0.00071658,-0.00118439,1.094457028,0.00190927,-1.569893819,195.6042808,-9.02031063,7713.058237,8.579299973,-0.063803365,55.54472273,0.062942971
277.8206069,0.000773656,-0.001122029,1.094726835,0.001925163,-1.569763444,195.7093967,-9.02643946,7718.393231,8.585345376,-0.063840171,55.56392909,0.062961548
277.9166389,0.000826553,-0.001056273,1.094996641,0.001919605,-1.569634779,195.8145385,-9.032571868,7723.730069,8.591392726,-0.063877027,55.58313544,0.062982592
278.0126709,0.000875055,-0.000987379,1.095266448,0.001893233,-1.569511061,195.9197062,-9.038707857,7729.068752,8.597442246,-0.06391356,55.60234179,0.06300605
278.1087029,0.000918967,-0.000915617,1.095536254,0.001847219,-1.569395304,196.0248999,-9.044847381,7734.409278,8.603494141,-0.063949416,55.62154815,0.063031815
278.2047349,0.000958119,-0.000841273,1.095806061,0.001783266,-1.569290307,196.1301195,-9.050990356,7739.75165,8.609548605,-0.063984264,55.6407545,0.063059719
278.3007669,0.000992357,-0.000764643,1.096075868,0.001703613,-1.569198648,196.235365,-9.057136649,7745.095866,8.615605817,-0.064017794,55.65996085,0.063089538
278.3967989,0.001021553,-0.00068604,1.096345676,0.001611032,-1.569122687,196.3406365,-9.06328609,7750.441926,8.621665944,-0.064049714,55.6791672,0.063120993
278.4928309,0.001045597,-0.000605789,1.096615483,0.00150883,-1.569064565,196.4459339,-9.069438459,7755.78983,8.627729137,-0.064079756,55.69837355,0.063153744
278.588863,0.001064402,-0.00052421,1.096885291,0.001400381,-1.569026114,196.5512572,-9.075593565,7761.139579,8.633795525,-0.06410768,55.7175799,0.063187428
278.684895,0.001077891,-0.000441595,1.0971551,0.001288434,-1.569007806,196.6566065,-9.081751335,7766.491173,8.639865159,-0.064133399,55.73678625,0.063221697
278.780927,0.001085986,-0.000358292,1.097424909,0.001177008,-1.569009047,196.7619816,-9.087911503,7771.844611,8.645938064,-0.064156971,55.75599261,0.06325612
278.876959,0.001088638,-0.000274652,1.097694718,0.00106981,-1.569028903,196.8673827,-9.094073816,7777.199893,8.65201424,-0.064178489,55.77519897,0.0632903
278.972991,0.00108582,-0.000191016,1.097964528,0.000970103,-1.569066112,196.9728097,-9.100238052,7782.55702,8.65809366,-0.064198082,55.79440533,0.063323885
279.069023,0.001077533,-0.000107725,1.098234338,0.000880709,-1.569119082,197.0782625,-9.106404019,7787.915991,8.664176272,-0.064215912,55.8136117,0.063356565
279.165055,0.001063801,-2.51E-05,1.098504149,0.000804008,-1.569185893,197.1837412,-9.11257156,7793.276806,8.670261994,-0.064232176,55.83281807,0.063388077
279.261087,0.001044675,5.65E-05,1.09877396,0.000741935,-1.569264298,197.2892459,-9.118740546,7798.639466,8.676350722,-0.064247105,55.85202444,0.063418199
279.357119,0.001020233,0.000136766,1.099043772,0.000695986,-1.569351719,197.3947764,-9.124910879,7804.003971,8.682442321,-0.064260964,55.87123082,0.063446755
279.4531511,0.000990574,0.000215389,1.099313584,0.000667213,-1.56944525,197.5003327,-9.131082495,7809.37032,8.688536634,-0.064274052,55.8904372,0.063473612
279.5491831,0.000955828,0.000292046,1.099583396,0.000656226,-1.569541659,197.605915,-9.137255358,7814.738513,8.694633473,-0.064286702,55.90964358,0.063498682
279.6452151,0.000916146,0.000366429,1.099853209,0.000663193,-1.569637383,197.7115232,-9.143429466,7820.108551,8.700732627,-0.064299282,55.92884997,0.063521919
279.7412471,0.000871706,0.000438233,1.100123022,0.000687843,-1.569728538,197.8171572,-9.149604847,7825.480433,8.706833857,-0.064312194,55.94805635,0.063543324
279.8372791,0.000822673,0.000507196,1.100392835,7.30E-04,-1.569812216,197.9228171,-9.155781485,7830.854159,8.712937077,-0.064325789,55.96726274,0.06356293
279.9333111,0.000769223,0.000573037,1.100662649,7.87E-04,-1.569885918,198.028503,-9.161959452,7836.22973,8.719042182,-0.064340347,55.98646913,0.06358097
